species,unique_gene_identifiers,other_gene_identifiers,gene_models,descriptions,annotations,sources
zma,pro1|GRMZM2G375504|Zm00001d010056|uniprot=P10593|ncbi=778431,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,seedling lethal,,MaizeGDB
zma,pro1|GRMZM2G375504|Zm00001d010056|uniprot=P35081|ncbi=542383,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,seedling lethal,,MaizeGDB
zma,pro1|GRMZM2G375504|Zm00001d010056|uniprot=P35081|ncbi=778431,AY109740|CL2942_1|IDP1409|o6|p5cs protein|proline responding1,GRMZM2G375504|Zm00001d010056,seedling lethal,,MaizeGDB
zma,psa2|psa2-1|GRMZM2G021687|Zm00001d031738|uniprot=A0A1D6KL43|ncbi=100277608,photosystemI2,GRMZM2G021687|Zm00001d031738,seedling lethal,,MaizeGDB
zma,raf1|raf1-1|raf1-2|raf1-3|GRMZM2G457621|Zm00001d001812|uniprot=B4FR29|ncbi=100272838,,GRMZM2G457621|Zm00001d001812,seedling lethal,,MaizeGDB
zma,raf2|raf2-1|GRMZM2G139123|Zm00001d034715|ncbi=100277322,,GRMZM2G139123|Zm00001d034715,seedling lethal,,MaizeGDB
zma,rgh3|rgh3-EMS1|rgh3-umu1|GRMZM2G128228|Zm00001d016836|ncbi=100857066,c3h25|C3H-transcription factor 25|RGH3 splicing factor|rough endosperm3|U2AF35 Related Protein (URP)|ZmURP,GRMZM2G128228|Zm00001d016836,seedling lethal,,MaizeGDB
zma,rgh3|rgh3-EMS1|rgh3-umu1|GRMZM5G849788|Zm00001d016836|ncbi=100857066,c3h25|C3H-transcription factor 25|RGH3 splicing factor|rough endosperm3|U2AF35 Related Protein (URP)|ZmURP,GRMZM5G849788|Zm00001d016836,seedling lethal,,MaizeGDB
zma,shai1|shai1-umu2|GRMZM2G057131|Zm00001d002661|ncbi=100284670,"nlp2|NLP-transcription factor 2|RWP-RK domain containing protein|""shohai"" meaning small embryo in Japanese",GRMZM2G057131|Zm00001d002661,seedling lethal,,MaizeGDB
zma,vp10|vp10-vp13|GRMZM2G067176|Zm00001d026515|ncbi=100382050,CL43049_1|CL43049_1(761)|viviparous10|vp13|vp*-2048|vp*-84-5279-29|vp*-85-3040-29|vp*-85-3339-25|vp*-86GN5,GRMZM2G067176|Zm00001d026515,seedling lethal,,MaizeGDB
zma,wlu1|wlu1-N28,v*-N1886|w*-022-15|white luteus1|wl*-28,,seedling lethal,,MaizeGDB
zma,d8|D8-Mpl|D8-N1591|GRMZM2G144744|Zm00001d033680|uniprot=Q9ST48|ncbi=100191728,DELLA protein DWARF8|dwarf plant8|gnp_AI770444b|gpm82b|miniplant1|mpl1|PCO148437|rs128285143|rs55625097|ss196414776|ZmGRAS8,GRMZM2G144744|Zm00001d033680,semidwarf|like small or dwarf plant but usually less extreme; may have broad leaves and compact heavy tassel,,MaizeGDB
zma,d9|D9-N2319|GRMZM2G024973|Zm00001d013465|ncbi=100127531,D*-2319|D*-N2319|dwarf plant9|gnp_AI770444a|gpm82a|PZB00079|PZD00066|rs128285141|rs55625095|ss196414774|ZmGRAS44,GRMZM2G024973|Zm00001d013465,semidwarf|like small or dwarf plant but usually less extreme; may have broad leaves and compact heavy tassel,,MaizeGDB
zma,dwil1|dwil1-338|dwil1-474|GRMZM2G013657|Zm00001d038087|ncbi=100279334,AP2-EREBP-transcription factor 171|dil1|ereb171|EREB171 putative AP2/EREBP transcription factor superfamily protein isoform 1,GRMZM2G013657|Zm00001d038087,semidwarf|like small or dwarf plant but usually less extreme; may have broad leaves and compact heavy tassel,,MaizeGDB
zma,smp*-N1324B,sdw*-N1324B|small plantN1324B|smp*-1324B,,semidwarf|like small or dwarf plant but usually less extreme; may have broad leaves and compact heavy tassel,,MaizeGDB
zma,wrp1|Wrp1-NA1163,wrinkled plant1,,semidwarf|like small or dwarf plant but usually less extreme; may have broad leaves and compact heavy tassel,,MaizeGDB
zma,ppr405|ppr405-emb7L|ppr405-emb7L2|GRMZM2G158452|Zm00001d021871|ncbi=100383403,cl64447_-1|cl64447_-1(577)|EMB-7L|embryo-specific-7L,GRMZM2G158452|Zm00001d021871,semilethal,,MaizeGDB
zma,dv1|GRMZM2G114861|Zm00001d002186|ncbi=541860,divergent spindle1|kin6|KIN6|kinesin-1|kinesin-related protein6|krp6|ZmaKIN6|ZmKin6,GRMZM2G114861|Zm00001d002186,"semisterile|50% of pollen and/or embryo sacs are nonfunctional or abort.  Characteristic of heterozygous translocations.  Contrasts to partially sterile, which signifies lower sterility.",,MaizeGDB
zma,gams1,gametophytic male sterile1,,"semisterile|50% of pollen and/or embryo sacs are nonfunctional or abort.  Characteristic of heterozygous translocations.  Contrasts to partially sterile, which signifies lower sterility.",,MaizeGDB
zma,gams2,gametophytic male sterile2|gaMS-2,,"semisterile|50% of pollen and/or embryo sacs are nonfunctional or abort.  Characteristic of heterozygous translocations.  Contrasts to partially sterile, which signifies lower sterility.",,MaizeGDB
zma,dv1|GRMZM2G114861|Zm00001d002186|ncbi=541860,divergent spindle1|kin6|KIN6|kinesin-1|kinesin-related protein6|krp6|ZmaKIN6|ZmKin6,GRMZM2G114861|Zm00001d002186,semisterile|Trait also exhibited by some meiotic mutants,,MaizeGDB
zma,gams1,gametophytic male sterile1,,semisterile|Trait also exhibited by some meiotic mutants,,MaizeGDB
zma,gams2,gametophytic male sterile2|gaMS-2,,semisterile|Trait also exhibited by some meiotic mutants,,MaizeGDB
zma,mate1|mate1-L53|GRMZM5G870170|Zm00001d035115|ncbi=100322876,multidrug and toxic compound extrusion1|qALT6,GRMZM5G870170|Zm00001d035115,sensitive to aluminum,,MaizeGDB
zma,nrat1|Nrat1-L53|GRMZM2G069198|Zm00001d014391|ncbi=100193537,Nramp (natural resistance-associated macrophage protein)|qALT5,GRMZM2G069198|Zm00001d014391,sensitive to aluminum,,MaizeGDB
zma,ein2|ein2-Mo17|GRMZM2G068217|Zm00001d039341|ncbi=103649560,CL2979_1|CL2979_1(199)|Ein2-25|IDP297,GRMZM2G068217|Zm00001d039341,sensitivity to Fusarium graminearum root rot,,MaizeGDB
zma,stc1|stc1-m6067::Ac|stc1-m6087::Ac|GRMZM2G177098|Zm00001d045054|ncbi=732795,60S ribosomal protein L35A ( Rpl35A )|CL570_1c|rpl35A|sesquiterpene cyclase1|tac6067|tac6087|umc2093,GRMZM2G177098|Zm00001d045054,sesquiterpene absent,,MaizeGDB
zma,acc1|Acc1-H2|AC197672.3_FG002|Zm00001d024998|ncbi=100037775,acc2|acc*-pA4|acc*-U90128|acetyl CoA carboxlase*-pA4|acetyl-CoA carboxylase A candidate|acetyl-CoA carboxylase II|CL2223_1a|gnp_QCG7e03|gpm656|MR3|pA4,AC197672.3_FG002|Zm00001d024998,"sethoxydim, intermediate tolerance",,MaizeGDB
zma,acc1|Acc1-H2|AC197672.3_FG002|Zm00001d024998|ncbi=542319,acc2|acc*-pA4|acc*-U90128|acetyl CoA carboxlase*-pA4|acetyl-CoA carboxylase A candidate|acetyl-CoA carboxylase II|CL2223_1a|gnp_QCG7e03|gpm656|MR3|pA4,AC197672.3_FG002|Zm00001d024998,"sethoxydim, intermediate tolerance",,MaizeGDB
zma,acc1|Acc1-S1|Acc1-S2|Acc1-S3|AC197672.3_FG002|Zm00001d024998|ncbi=100037775,acc2|acc*-pA4|acc*-U90128|acetyl CoA carboxlase*-pA4|acetyl-CoA carboxylase A candidate|acetyl-CoA carboxylase II|CL2223_1a|gnp_QCG7e03|gpm656|MR3|pA4,AC197672.3_FG002|Zm00001d024998,sethoxydim tolerant|sethoxydim is a cyclohexanedione herbicide,,MaizeGDB
zma,acc1|Acc1-S1|Acc1-S2|Acc1-S3|AC197672.3_FG002|Zm00001d024998|ncbi=542319,acc2|acc*-pA4|acc*-U90128|acetyl CoA carboxlase*-pA4|acetyl-CoA carboxylase A candidate|acetyl-CoA carboxylase II|CL2223_1a|gnp_QCG7e03|gpm656|MR3|pA4,AC197672.3_FG002|Zm00001d024998,sethoxydim tolerant|sethoxydim is a cyclohexanedione herbicide,,MaizeGDB
zma,ccd8|ccd8::Ds|ccd8-trDs|GRMZM2G446858|Zm00001d043442|ncbi=100502522,ccd8a|Zmccd8,GRMZM2G446858|Zm00001d043442,shoot branching|modest increase in outgrowth of lateral branches located below the ear nodes,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G024466|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G024466|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G024466|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G024466|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G050869|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050869|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G050869|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050869|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G050882|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050882|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G050882|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G050882|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G160473|Zm00001d025830|ncbi=100381550,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G160473|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,dcl4|dcl4-1|GRMZM2G160473|Zm00001d025830|ncbi=103641838,CL34281_1|dcl103|dicer-like 103|ragged3|rgd3|rgd*-766B|rgd*-N766B|shoot meristemless1|sml1,GRMZM2G160473|Zm00001d025830,shoot meristemless,,MaizeGDB
zma,hen1|hen1-1|GRMZM2G107457|Zm00001d018863|ncbi=103631972,"enhancer of agamous-4 1|HUA means ""flower"" in Chinese|small RNA 2'-O-methyltransferase",GRMZM2G107457|Zm00001d018863,shoot meristemless,,MaizeGDB
zma,an1|an1-891339::Mu2|GRMZM2G081554|Zm00001d032961|ncbi=542253,an1.5|an2.6|anther ear1|copalyl diphosphate synthase1|cpps1|cps1|rs131175334|ss196414714|ZmCPS2,GRMZM2G081554|Zm00001d032961,shortened internodes,,MaizeGDB
zma,br1,brachytic1,,shortened internodes,,MaizeGDB
zma,d1|GRMZM2G036340|Zm00001d039634|ncbi=100280117,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,shortened internodes,,MaizeGDB
zma,d1|GRMZM2G036340|Zm00001d039634|ncbi=101202726,bnlg1447|dwarf plant1|ga3ox1|ga3ox2|gibberellin 3-oxidase2|qPH3.1|Zea mays GA 3-oxidase 1 (D1)|ZmGA3ox1|ZmGA3ox2,GRMZM2G036340|Zm00001d039634,shortened internodes,,MaizeGDB
zma,d10|D10|D10-N2428,D*-2428|dwarf plant10,,shortened internodes,,MaizeGDB
zma,d3|d3-COOP|d3-N660B|GRMZM2G093195|Zm00001d045563|uniprot=Q43246|ncbi=542580,d2|dwarf plant3|ZmKAO|ZmKAO1,GRMZM2G093195|Zm00001d045563,shortened internodes,,MaizeGDB
zma,d3|d3-COOP|d3-N660B|GRMZM2G093195|Zm00001d045563|uniprot=Q43246|ncbi= 542580,d2|dwarf plant3|ZmKAO|ZmKAO1,GRMZM2G093195|Zm00001d045563,shortened internodes,,MaizeGDB
zma,gif1|gif1-1|gif1-2|gif1-mum1|gif1-mum2|gif1-mum3|GRMZM2G180246|Zm00001d033905|uniprot=A5HEH4|ncbi=100101544,agustifolia3/GRF-interactingfactor1|agustifolia3/growth-regulating-factor-interactingfactor1|an3|an3/gif1|AY104234|gif2|PCO127974,GRMZM2G180246|Zm00001d033905,shortened internodes,,MaizeGDB
zma,gn1|Gn1-DS|Gn1-R|GRMZM2G452178|Zm00001d007842|uniprot=P56662|ncbi=100283277,gnarley1|homeobox protein rough sheath 1|knox4|pge16a(knox4)|ZmHB61,GRMZM2G452178|Zm00001d007842,shortened internodes,,MaizeGDB
zma,na2|na2-N1074C|GRMZM2G057000|Zm00001d014887|ncbi=542549,brassinosteroid biosynthesis-like|dwf1|DWF1 like1|dwfl1|nana plant2|pco076650|umc1389|Zmdwf1,GRMZM2G057000|Zm00001d014887,shortened internodes,,MaizeGDB
zma,ns1|ns1-R|GRMZM2G069028|Zm00001d004889|uniprot=Q70UV1|ncbi=542051,HB-type transcription factor|narrow sheath1|prs|WUSCHEL-related homeobox 3A|WUSCHEL-related homeobox 3B|ZmHB125,GRMZM2G069028|Zm00001d004889,shortened internodes,,MaizeGDB
zma,ns2|ns2-R|Zm00001d052598|uniprot=Q6S3I3|ncbi=542147,narrow sheath2|WUSCHEL-related homeobox 3B,Zm00001d052598,shortened internodes,,MaizeGDB
zma,rmr6|rmr6-1|rmr6-2|GRMZM2G007681|Zm00001d031459|ncbi=100501057,DNA dependent RNA polymerase D largest subunit|mediator of paramutation3|mop3|nrpd1|nuclear RNA polymerase D1|required to maintain repression6|required to maintain repression 6|RNA polymerase D1|rpd1,GRMZM2G007681|Zm00001d031459,shortened internodes,,MaizeGDB
zma,sdw1|Sdw1-N1592,Sd2|Sdw*-1592|Sdw*-N1592|semi-dwarf plant1,,shortened internodes,,MaizeGDB
zma,vp8|vp8-d2003|GRMZM2G010353|Zm00001d034383|uniprot=A0A1D6L709|ncbi=100147738,viviparous8|widow's peak|wpk1,GRMZM2G010353|Zm00001d034383,shortened internodes,,MaizeGDB
zma,asc1|Asc1-1::Mu4|Asc1-2::Mu1|GRMZM2G140633|Zm00001d020772|ncbi=100283538,asceapen1|CL2906_1|cyclin|cyclin delta-2|IDP1668|IDP1670|IDP71|leaf cyclinD42,GRMZM2G140633|Zm00001d020772,short plant,,MaizeGDB
zma,br1,brachytic1,,short plant,,MaizeGDB
zma,brk1|brk1-1|brk1-mum1|GRMZM5G842058|Zm00001d018535|uniprot=Q8RW98|ncbi=542086,brick1,GRMZM5G842058|Zm00001d018535,short plant,,MaizeGDB
zma,brk2|brk2-1,brick2,,short plant,,MaizeGDB
zma,brk3|brk3-1|GRMZM2G180150|Zm00001d023262|ncbi=100502470,brick3|nap1 homolog,GRMZM2G180150|Zm00001d023262,short plant,,MaizeGDB
zma,brk3|brk3-1|GRMZM5G886363|Zm00001d023262|ncbi=100502470,brick3|nap1 homolog,GRMZM5G886363|Zm00001d023262,short plant,,MaizeGDB
zma,ccd8|ccd8::Ds|ccd8-trDs|GRMZM2G446858|Zm00001d043442|ncbi=100502522,ccd8a|Zmccd8,GRMZM2G446858|Zm00001d043442,short plant,,MaizeGDB
zma,cpd1|Cpd1,,,short plant,,MaizeGDB
zma,cpd33|cpd36|cpd52|cpd63|cpd82|cpd93|GRMZM5G852378|Zm00001d011239|ncbi=103636036,Protein QUIRKY,GRMZM5G852378|Zm00001d011239,short plant,,MaizeGDB
zma,cr1,crinkly leaves1,,short plant,,MaizeGDB
zma,cr4|cr4-6143|GRMZM2G051637|Zm00001d023425|uniprot=O24585|ncbi=542346,adherentN590|adherentN647|ad*-N411|ad*-N590C|ad*-N647|AY110360|CL2011_1|crinkly4|crinkly leaf|dap*-6143|PZA02095|rs128284103|ss196417309,GRMZM2G051637|Zm00001d023425,short plant,,MaizeGDB
zma,ct2|ct2-rd3|GRMZM2G064732|Zm00001d027886|ncbi=100284718,codw|compact plant2|IDP407|IDP407|pco117747|rd3,GRMZM2G064732|Zm00001d027886,short plant,,MaizeGDB
zma,d8|D8-1|GRMZM2G144744|Zm00001d033680|uniprot=Q9ST48|ncbi=100191728,DELLA protein DWARF8|dwarf plant8|gnp_AI770444b|gpm82b|miniplant1|mpl1|PCO148437|rs128285143|rs55625097|ss196414776|ZmGRAS8,GRMZM2G144744|Zm00001d033680,short plant,,MaizeGDB
zma,dcl101|dcl101-EMS|dcl101-fzt|GRMZM2G040762|Zm00001d027412|ncbi=100381417,dcl1|fuzzy tassel|fzt|fzt1|gnp_AW067486|gpm153|PCO092088|PCO092088(4),GRMZM2G040762|Zm00001d027412,short plant,,MaizeGDB
zma,hda108|hda108-MuG1755|GRMZM2G136067|Zm00001d050139|ncbi=541681,hd1b|HD1B-II|hda2|histone deacetylase|PCO107327|PCO107327(311)|PZA03586|PZA03587|PZA03751|PZA03752|PZA03753|rs129719420|rs129719435|rs131175593|rs131175594|rs131175595|rs131175596|rs55622927|ss196415752|ss196415754|ss196415756|ss196415758|ss196415760|ss196415762|ZmRpd3/108,GRMZM2G136067|Zm00001d050139,short plant,,MaizeGDB
zma,ms39|GRMZM5G804976|Zm00001d043909|ncbi=103651372,callose synthase 12|Zmcals12,GRMZM5G804976|Zm00001d043909,short plant,,MaizeGDB
zma,na1|GRMZM2G449033|Zm00001d042843|ncbi=100283443,d*-282|det2|d*-N282|dwarfN282|nana plant1|Zmdet2,GRMZM2G449033|Zm00001d042843,short plant,,MaizeGDB
zma,na2|Dwf1-Nongda 3138|GRMZM2G057000|Zm00001d014887|ncbi=542549,brassinosteroid biosynthesis-like|dwf1|DWF1 like1|dwfl1|nana plant2|pco076650|umc1389|Zmdwf1,GRMZM2G057000|Zm00001d014887,short plant,,MaizeGDB
zma,ns1|ns1-R|GRMZM2G069028|Zm00001d004889|uniprot=Q70UV1|ncbi=542051,HB-type transcription factor|narrow sheath1|prs|WUSCHEL-related homeobox 3A|WUSCHEL-related homeobox 3B|ZmHB125,GRMZM2G069028|Zm00001d004889,short plant,,MaizeGDB
zma,ns2|ns2-R|Zm00001d052598|uniprot=Q6S3I3|ncbi=542147,narrow sheath2|WUSCHEL-related homeobox 3B,Zm00001d052598,short plant,,MaizeGDB
zma,rd1,reduced plant1,,short plant,,MaizeGDB
zma,rd4,rd3|reduced plant4,,short plant,,MaizeGDB
zma,rht*|Rht*-DM,,,short plant,,MaizeGDB
zma,sdw1|Sdw1-N1592,Sd2|Sdw*-1592|Sdw*-N1592|semi-dwarf plant1,,short plant,,MaizeGDB
zma,sdw2|Sdw2-N1991,D*-1991|D*-N1991|semi-dwarf2,,short plant,,MaizeGDB
zma,sxd1|sxd1-51333|GRMZM2G009785|Zm00001d015985|ncbi=541877,PCO145578|PZB00968.1|PZB02491.1|sed1|si945027b01|sucrose export defective1|sut1|sut*-51333|sxd1-1|vitamin E synthesis1|vte1|VTE1,GRMZM2G009785|Zm00001d015985,short plant,,MaizeGDB
zma,td1|td1-glf|td1-mum1|td1-mum2|td1-mum3|td1-mum4|td1-mum5|td1-Nickerson|GRMZM2G300133|Zm00001d014793|uniprot=P0DL10|ncbi=103626458,thick tassel dwarf1|ttd1,GRMZM2G300133|Zm00001d014793,short plant,,MaizeGDB
zma,vp8|vp8-m34|GRMZM2G010353|Zm00001d034383|uniprot=A0A1D6L709|ncbi=100147738,viviparous8|widow's peak|wpk1,GRMZM2G010353|Zm00001d034383,short plant,,MaizeGDB
zma,xlg1|xlg1-CRISPR-Cas9|GRMZM2G127739|Zm00001d030916|ncbi=103640517,extra-large guanine nucleotide-binding protein 1|rs128793316|rs128793319|rs131183792|rs131812180|ss196428325|ss196428327|ss196428329|ss196516468|umc1603|ZmXLG1,GRMZM2G127739|Zm00001d030916,short plant,,MaizeGDB
zma,xlg2|xlg2-CRISPR-Cas9|GRMZM2G016858|Zm00001d054088|ncbi=100273553,Extra-large guanine nucleotide-binding protein 3|ZmXLG3a,GRMZM2G016858|Zm00001d054088,short plant,,MaizeGDB
zma,xlg3|xlg3-CRISPR-Cas9|GRMZM2G429113|Zm00001d035926|ncbi=100272751,pco134033|pco134033(475)|ZmXLG3b,GRMZM2G429113|Zm00001d035926,short plant,,MaizeGDB
zma,shr1|shr1-JH87,shredded leaf1,,"shredded leaf|All leaves are interveinally torn.  Unlike slashed or torn, leaves ordinarily remain attached at tip and base, so that the leaf droops in a cascade of leaf strips",,MaizeGDB
zma,bt1|bt1-N1992|bt1-sh5|GRMZM2G144081|Zm00001d015746|uniprot=P29518|ncbi=732804,brittle endosperm1|cv|gsy60c(bt2)|sh3|sh*-459|sh5|sh*-N1992|sh*-op1992|ZmBT1-1,GRMZM2G144081|Zm00001d015746,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,bt2|bt2-5288|bt2-8132|GRMZM2G068506|Zm00001d050032|ncbi=541902,adp3|agpsen|brittle endosperm2|glt1|gpm823|gsy60a(bt2)|npi314(adp)|rs131175588|rs131175589|rs131175590|rs131175591|ss196415731|ss196415734|ss196415736|ss196415738,GRMZM2G068506|Zm00001d050032,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,cp2|cp2-MS2608|cp2-N1105B|cp2-N1324A|cp2-N211C,collapsed2|dek7|dek7-N912|o12|sh*-N1105B|sh*-N1324A|su*-211C|w*-1875A|w*-N1875A,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,cp*-N1313,collapsedN1313|cp*-1313,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,dek25|dek25-MS2410|dek25-N1167A,defective kernel25|sh*-1167A,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,dek28|dek28-N1307A,defective kernel28|o*-1307A,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,dek32|dek32-N1322A,defective kernel32|sh*-1322A|sh*-N1322A|shop*-1322A,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,dek5|dek5-Briggs-1998-1|dek5-MS33|dek5-N1339A|dek5-N874A|dek5-N961|GRMZM2G083374|Zm00001d039612|ncbi=103649669,defective kernel5|embryo defective 2410 (emb2410)|FAR1-like-transcription factor 4|farl4|sh*-874A,GRMZM2G083374|Zm00001d039612,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,dek6|dek6-N627D,defective kernel6|sh*-627D,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,dek8|dek8-N1156,dcr*-1156|defective kernel8|sh*-1156A,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
zma,et*-N617,et*-617|etchedN617,,"shrunken kernel|Two kinds: 1) a moderately smooth collapse of the crown and sides of the kernel, like sh1; and 2) an extreme collapse of endosperm tissue, often associated with a brittle and/or translucent appearance, like sh2 (also see brittle endosperm).",,MaizeGDB
